epoch,acc       ,f1                 ,loss               ,precision          ,recall   ,val_acc            ,val_f1            ,val_loss           ,val_precision     ,val_recall
27   ,0.8524534 ,0.4815917862345967 ,0.8163209557533264 ,0.595770258570342
28   ,0.85579747,0.4644505144597434 ,0.8433406352996826 ,0.5588054624447135
29   ,0.8579131 ,0.462836883025048  ,0.8572598099708557 ,0.477794597144991
30   ,0.85852724,0.4592299179104028 ,0.8684498071670532 ,0.4416029920484301
31   ,0.8643964 ,0.4501569131808111 ,0.8706331849098206 ,0.4713706693014203
32   ,0.8604381 ,0.45368724993078535,0.802128791809082  ,0.7126641404941092
33   ,0.8674674 ,0.4510092460514457 ,0.8730894923210144 ,0.4426414624962744
34   ,0.86767215,0.43710379364026297,0.8206877708435059 ,0.6075315032983971
35   ,0.87176687,0.42194584916901084,0.8411571979522705 ,0.537804564143893
36   ,0.86931   ,0.4304228409934612 ,0.8638100624084473 ,0.4721734916799454
37   ,0.8719716 ,0.41695954391982853,0.869268536567688  ,0.452513345204066
38   ,0.8712209 ,0.42360352169187665,0.8799126744270325 ,0.4372435728795664
39   ,0.8714939 ,0.41895535313691784,0.875              ,0.4428356166229498
40   ,0.8728588 ,0.411180367807329  ,0.8676310181617737 ,0.4885598862275286
41   ,0.87654406,0.40976585054132364,0.8381550312042236 ,0.5532361430372214
42   ,0.8768853 ,0.4062554485735402 ,0.8376091718673706 ,0.5394777714165017
43   ,0.87804544,0.3986581249980807 ,0.8608078360557556 ,0.46755194872227296
44   ,0.8833686 ,0.3918409046968616 ,0.8785480260848999 ,0.42832675374491247
45   ,0.8813895 ,0.38470155005567935,0.8427947759628296 ,0.5266797529557907
46   ,0.8770218 ,0.40767396715369425,0.8586244583129883 ,0.47733798571028563
47   ,0.87934214,0.39058997404418333,0.8905567526817322 ,0.3744452327619994
48   ,0.8824814 ,0.38640548900102323,0.8689956068992615 ,0.4466484548223071
49   ,0.8863031 ,0.3735791547956755 ,0.8747270703315735 ,0.4596283506097752
50   ,0.8859619 ,0.3802064591517247 ,0.8629912734031677 ,0.4910296346162604
51   ,0.88664436,0.3742041112717155 ,0.8998362421989441 ,0.3712569754326708
52   ,0.8853477 ,0.3862432639753258 ,0.8632642030715942 ,0.46538259472909455
53   ,0.8857572 ,0.37485500952940887,0.851255476474762  ,0.5449830978197823
54   ,0.885143  ,0.37658750982013794,0.8553493618965149 ,0.4964417351905956
55   ,0.8873951 ,0.3663539215174908 ,0.8684498071670532 ,0.4826749378416736
56   ,0.88705385,0.3643986497516479 ,0.8919214010238647 ,0.38335058639663794
57   ,0.8906026 ,0.3572762031864487 ,0.864628791809082  ,0.4807994283377864
58   ,0.88841873,0.370665584108101  ,0.898198664188385  ,0.3893055316532543
59   ,0.89114857,0.3527168105482559 ,0.8883733749389648 ,0.40821900986557963
60   ,0.89367366,0.3530863067112969 ,0.8758187890052795 ,0.45237878817397953
61   ,0.8928547 ,0.34976589843241307,0.9063864350318909 ,0.349179385010332
62   ,0.89183104,0.3501814541670761 ,0.8774563074111938 ,0.43843264301921603
63   ,0.8936054 ,0.34954134801309   ,0.8826419115066528 ,0.4526462132786299
64   ,0.89647174,0.3460331576743696 ,0.8889192342758179 ,0.40928096477121245
65   ,0.89381015,0.3427721071933175 ,0.8878275156021118 ,0.39845068515258064
66   ,0.89490205,0.3426185275868394 ,0.9077510833740234 ,0.3665495432880768
67   ,0.89633524,0.3449789871241968 ,0.8927401900291443 ,0.3923258722218884
68   ,0.8934689 ,0.344732197109753  ,0.8905567526817322 ,0.38746286209623887
69   ,0.89531153,0.34253311543255416,0.8504366874694824 ,0.517836095854705
70   ,0.900157  ,0.3331201121476472 ,0.8930131196975708 ,0.3909573977300694
71   ,0.8948338 ,0.34090055422287285,0.8859170079231262 ,0.4117971902070608
72   ,0.8966082 ,0.3368598011413272 ,0.914301335811615  ,0.32910834884018875
73   ,0.89858735,0.3304913607500669 ,0.875545859336853  ,0.4801528992611248
74   ,0.90042996,0.32906610303052675,0.8769105076789856 ,0.42801079788452673
75   ,0.9011806 ,0.32591547492233336,0.8911026120185852 ,0.41162555479326624
76   ,0.90302324,0.3284130864303478 ,0.8998362421989441 ,0.36589651883429314
77   ,0.89995223,0.3296346428102986 ,0.9145742654800415 ,0.3225492697745952
78   ,0.9037057 ,0.3196132278361841 ,0.8900108933448792 ,0.3982741979792649
79   ,0.90315974,0.32482705505026216,0.8878275156021118 ,0.4305812953340955
80   ,0.9042517 ,0.31389585841086864,0.9066593647003174 ,0.34174187644079784
81   ,0.8994745 ,0.333888215889892  ,0.9082969427108765 ,0.3351718209130795
82   ,0.9050024 ,0.31217938599135453,0.8234170079231262 ,0.6222918362856953
83   ,0.90220433,0.32027586263812363,0.8870087265968323 ,0.39158007483034674
84   ,0.90766394,0.30713754524930315,0.8984715938568115 ,0.3687083142358143
85   ,0.903501  ,0.3125294349339686 ,0.9063864350318909 ,0.345282941275809
86   ,0.90841466,0.3044157794174673 ,0.9031113386154175 ,0.3777324039342622
87   ,0.90868765,0.3009883114878801 ,0.8875545859336853 ,0.43765518160366074
88   ,0.9073227 ,0.3100878703633258 ,0.8951964974403381 ,0.38255048214608406
89   ,0.90302324,0.31293427149854747,0.8976528644561768 ,0.3918610465058073
90   ,0.90752745,0.3025801685542562 ,0.9197598099708557 ,0.3215025563817878
91   ,0.90725446,0.3059722817384252 ,0.9126637578010559 ,0.3451275332265546
92   ,0.9075957 ,0.30806306545635803,0.9145742654800415 ,0.3299236090032294
93   ,0.90950656,0.3042421334220437 ,0.9001091718673706 ,0.37501825014836926
94   ,0.91080326,0.2958382688239517 ,0.8938318490982056 ,0.40804485200729435
95   ,0.90896064,0.2947808267809397 ,0.8913755416870117 ,0.4015166384684467
96   ,0.9125776 ,0.2957263622606589 ,0.9001091718673706 ,0.3731393038445685
97   ,0.9057531 ,0.3077414387006089 ,0.8902838230133057 ,0.40902010790645815
98   ,0.9082099 ,0.2960287463129693 ,0.9123908281326294 ,0.3564014435465159
99   ,0.9102573 ,0.2982559085028542 ,0.9003821015357971 ,0.3578998382695377
100  ,0.91428375,0.2882830947729082 ,0.9227620363235474 ,0.31317129061764765
101  ,0.910462  ,0.2948370606372245 ,0.8850982785224915 ,0.41225243324015337
102  ,0.9101208 ,0.29500159808761683,0.9077510833740234 ,0.36157323478611275
103  ,0.90909714,0.2944869835926048 ,0.9126637578010559 ,0.3375610396200913
104  ,0.9118269 ,0.28567173374026233,0.9118449687957764 ,0.34649240869752185
105  ,0.91305536,0.28512749375072116,0.9121178984642029 ,0.3478695654257416
106  ,0.9099843 ,0.29491362332207577,0.8531659245491028 ,0.5663440974518722
107  ,0.91162217,0.2916716201931171 ,0.9145742654800415 ,0.3251561735589952
108  ,0.9131236 ,0.2835911752839532 ,0.9014738202095032 ,0.3891791047032223
109  ,0.91175866,0.2850113434571256 ,0.8946506381034851 ,0.3871086489360405
110  ,0.9105985 ,0.2900564645973235 ,0.8785480260848999 ,0.44189770044718246
111  ,0.91578513,0.28469749247670656,0.8900108933448792 ,0.4005755020150972
112  ,0.914352  ,0.2801859639475698 ,0.9110261797904968 ,0.347113092653616
113  ,0.9152392 ,0.27577383539737355,0.9104803204536438 ,0.3398651820180458
114  ,0.91919744,0.2696354350394571 ,0.9107532501220703 ,0.3394463833047313
115  ,0.91203165,0.27920999754994896,0.9066593647003174 ,0.36964298465887013
116  ,0.9172866 ,0.27828530671408924,0.8569868803024292 ,0.5698599372888756
117  ,0.914079  ,0.27244773746504924,0.9063864350318909 ,0.3601556795783439
118  ,0.9123729 ,0.2876901423016693 ,0.90447598695755   ,0.3840049285620581
119  ,0.91783255,0.2698108578567447 ,0.9243995547294617 ,0.2998038179293991
120  ,0.9161264 ,0.2766534954254549 ,0.9003821015357971 ,0.3643772529202257
121  ,0.91803724,0.27326637163574213,0.9052947759628296 ,0.3647715203691778
122  ,0.9173548 ,0.2678101146732883 ,0.9132096171379089 ,0.3504753983274558
123  ,0.9159216 ,0.2835452785034241 ,0.9047489166259766 ,0.37054291738433087
124  ,0.9198799 ,0.26480590896680317,0.9167576432228088 ,0.32789553724652293
125  ,0.917969  ,0.2690670323914524 ,0.9178493618965149 ,0.3329605926072233
126  ,0.9167406 ,0.2691930015119832 ,0.9104803204536438 ,0.3544268069308918
127  ,0.91639936,0.2733639661813282 ,0.9230349063873291 ,0.29769029884749626
128  ,0.9194704 ,0.26406075161145925,0.9145742654800415 ,0.3559847989091121
129  ,0.9200164 ,0.27048506337933464,0.9175764322280884 ,0.325861450398593
130  ,0.9200846 ,0.26189658096412144,0.9153929948806763 ,0.3167373805131975
131  ,0.92131305,0.2591281487153739 ,0.9025654792785645 ,0.368989631338411
132  ,0.9185832 ,0.2622452320816134 ,0.9148471355438232 ,0.3381039725218017
133  ,0.9213813 ,0.25815848324727275,0.8976528644561768 ,0.41266474147290644
134  ,0.9213813 ,0.2658084067990493 ,0.8897379636764526 ,0.4330155118083882
135  ,0.92240494,0.26201085259887874,0.9249454140663147 ,0.30590771965064334
136  ,0.92117655,0.2584372125985492 ,0.9132096171379089 ,0.3516014676589893
137  ,0.9213813 ,0.25779662300138956,0.9203056693077087 ,0.32311132224886696
138  ,0.9194022 ,0.258624980907379  ,0.9134825468063354 ,0.3257362339564286
139  ,0.92158604,0.25480522707156544,0.9140284061431885 ,0.3474458661662439
140  ,0.9215178 ,0.25980012480947234,0.909661591053009  ,0.3307239370965541
141  ,0.92465705,0.2520526748569819 ,0.8984715938568115 ,0.37911106206834577
142  ,0.92315567,0.26324415080504054,0.9069322943687439 ,0.3589753442683855
143  ,0.92506653,0.25581077729578533,0.9178493618965149 ,0.3359308796548427
144  ,0.9223367 ,0.25224461113642666,0.9164847135543823 ,0.32540972804138235
145  ,0.9228144 ,0.25643621982343934,0.9082969427108765 ,0.34190442930402715
146  ,0.9219955 ,0.25666234035105673,0.913755476474762  ,0.34187019931957713
147  ,0.92240494,0.2529063947386427 ,0.9268559217453003 ,0.29850826737792213
148  ,0.9219955 ,0.2532138385492356 ,0.9282205104827881 ,0.29616730552833676
149  ,0.92465705,0.253378443781454  ,0.9276746511459351 ,0.299110824343907
150  ,0.92383814,0.25167351402227917,0.9320414662361145 ,0.30088545600009275
151  ,0.9253395 ,0.24516255470711096,0.9178493618965149 ,0.32611661706949424
152  ,0.9251348 ,0.24973737728162113,0.9192139506340027 ,0.33526858194491227
153  ,0.926295  ,0.2458194717769939 ,0.9192139506340027 ,0.32002802726743523
154  ,0.92493004,0.25343460906677046,0.9211244583129883 ,0.32502933777055365
155  ,0.9248618 ,0.25167420574205285,0.9047489166259766 ,0.36559884383558705
156  ,0.9256125 ,0.24740593748467535,0.9132096171379089 ,0.3539970618668602
157  ,0.9247253 ,0.2448469868918405 ,0.9129366874694824 ,0.34864262898155696
158  ,0.92206377,0.2506772300413686 ,0.9265829920768738 ,0.2950879754457932
159  ,0.92452055,0.2433424736138278 ,0.9301310181617737 ,0.29440816669769615
160  ,0.92554426,0.2455961182372835 ,0.927128791809082  ,0.29991032964017195
161  ,0.92704564,0.24198965649267012,0.9265829920768738 ,0.30527854014562206
162  ,0.92718214,0.23484515927089797,0.9222161769866943 ,0.3105787496249228
163  ,0.9216543 ,0.2515029298326045 ,0.9115720391273499 ,0.34262477639070243
164  ,0.92718214,0.24312610308082488,0.9246724843978882 ,0.29685497020399726
165  ,0.9273869 ,0.24367899443154156,0.9222161769866943 ,0.32714078402935676
166  ,0.9267044 ,0.24019000138397192,0.9178493618965149 ,0.3263093509170426
167  ,0.925476  ,0.2391803639572342 ,0.9194868803024292 ,0.31989004427168566
168  ,0.93045795,0.23140659226229318,0.9295851588249207 ,0.30108905834141775
169  ,0.92704564,0.23600968043893497,0.9055677056312561 ,0.3598007058732895
170  ,0.93127686,0.2315777909898688 ,0.9208515286445618 ,0.3240213454680672
171  ,0.9309356 ,0.2306237035590309 ,0.9252183437347412 ,0.2939957457566105
172  ,0.92438406,0.2472168842580614 ,0.9287663698196411 ,0.30684095920433646
173  ,0.9297072 ,0.2347779417171386 ,0.9331331849098206 ,0.2940629941887145
174  ,0.9286835 ,0.23396699742933902,0.9257642030715942 ,0.3064438042487119
175  ,0.92793286,0.23873591356527063,0.9243995547294617 ,0.31833357871489754
176  ,0.9295025 ,0.23411287626967628,0.9227620363235474 ,0.32911079165456597
177  ,0.93032146,0.23245039033107137,0.9243995547294617 ,0.32457765107201697
178  ,0.92731863,0.23808739866558248,0.9162117838859558 ,0.3299401296408416
179  ,0.9289565 ,0.23069111520313512,0.9238536953926086 ,0.32382967205937774
180  ,0.9273869 ,0.24063700110499203,0.9224891066551208 ,0.31085646297278363
181  ,0.93045795,0.23422713508595705,0.9178493618965149 ,0.32965648707864587
182  ,0.9297072 ,0.23553435209830173,0.9268559217453003 ,0.3225236926959852
183  ,0.92834234,0.22992324122229443,0.9099345207214355 ,0.3488633114372799
184  ,0.9310721 ,0.2302243378531247 ,0.9254912734031677 ,0.3112456861671922
185  ,0.93018496,0.22635826160539532,0.9260371327400208 ,0.31186372360548076
186  ,0.9308674 ,0.22991766423721213,0.9279475808143616 ,0.31507580585810296
187  ,0.92581725,0.22785814872725557,0.9077510833740234 ,0.3668871918229557
188  ,0.92957073,0.22657325700416603,0.9241266250610352 ,0.3090888674342476
189  ,0.93182284,0.22652114025746597,0.9279475808143616 ,0.3101893323575305
190  ,0.9313451 ,0.2280650566201938 ,0.9282205104827881 ,0.3046748484911877
191  ,0.93127686,0.22920628714006622,0.9145742654800415 ,0.34009642879515234
192  ,0.9307309 ,0.21975258603007658,0.9246724843978882 ,0.31146576675265114
193  ,0.9320958 ,0.22309256090342058,0.9284934401512146 ,0.31225107018083464
194  ,0.9317546 ,0.21927535321365435,0.9304039478302002 ,0.2946194340373231
195  ,0.93421143,0.21848742125799556,0.9268559217453003 ,0.293729709388127
196  ,0.9341432 ,0.21643971403100862,0.9246724843978882 ,0.33316376757315935
197  ,0.9326418 ,0.21943282601569428,0.9110261797904968 ,0.3450163018495235
198  ,0.9338702 ,0.22037014506143537,0.931768536567688  ,0.30829112296801986
199  ,0.9321641 ,0.21980856903980903,0.9159388542175293 ,0.3586911938669705
200  ,0.9313451 ,0.2267406839923892 ,0.9238536953926086 ,0.31103795789605143
201  ,0.93141335,0.22471508318768713,0.9290392994880676 ,0.3025026494498857
202  ,0.9342797 ,0.2199630001582099 ,0.9063864350318909 ,0.3786165784540135
203  ,0.9321641 ,0.21822947518155003,0.9230349063873291 ,0.330205902652449
204  ,0.93045795,0.2252752108028185 ,0.9197598099708557 ,0.348482557909978
205  ,0.9346209 ,0.21926779327024937,0.898198664188385  ,0.376284438449743
206  ,0.9317546 ,0.22080961381918024,0.9186681509017944 ,0.3181327514301611
207  ,0.9331877 ,0.21811520262849962,0.9055677056312561 ,0.3935448081602696
208  ,0.9338702 ,0.21805675737297933,0.9216703176498413 ,0.3250637015563692
209  ,0.9328465 ,0.22069376834855017,0.9314956068992615 ,0.3014755478071854
210  ,0.933256  ,0.21933279830868607,0.9126637578010559 ,0.3391109116082629
211  ,0.9325053 ,0.2160854880853553 ,0.932860255241394  ,0.28378404218166675
212  ,0.93482566,0.2125462001469374 ,0.9309498071670532 ,0.2933171985581452
213  ,0.9341432 ,0.21953916854763375,0.9216703176498413 ,0.31669585956626584
214  ,0.9367365 ,0.21239336126738909,0.9260371327400208 ,0.3191962647516134
215  ,0.93496215,0.21485426005857972,0.9301310181617737 ,0.29465160201665613
216  ,0.93468916,0.20938434115212695,0.9162117838859558 ,0.3422739492143671
217  ,0.9330512 ,0.21655111520361806,0.9249454140663147 ,0.33013754787013
218  ,0.9362588 ,0.21331372029714793,0.9268559217453003 ,0.30130712234101964
219  ,0.9355763 ,0.20991519242799672,0.9282205104827881 ,0.31081673128766263
220  ,0.93468916,0.22155272650192323,0.9282205104827881 ,0.29471186283308864
221  ,0.93741894,0.20509703547354324,0.9276746511459351 ,0.30258047463591964
222  ,0.9370095 ,0.2133620664358367 ,0.9257642030715942 ,0.30854451487158063
223  ,0.93741894,0.2095453217783243 ,0.9112991094589233 ,0.3598951305462023
224  ,0.9343479 ,0.21470111533048608,0.9276746511459351 ,0.29444647180201183
225  ,0.9337337 ,0.21138619613885018,0.9178493618965149 ,0.32032922333244673
226  ,0.9343479 ,0.22129772173246248,0.9260371327400208 ,0.31720508548012205
227  ,0.94165015,0.19954780698339175,0.9304039478302002 ,0.29732765735627265
228  ,0.93578106,0.2104708406867521 ,0.9241266250610352 ,0.31365432739908516
229  ,0.936873  ,0.2077020384736869 ,0.9241266250610352 ,0.31990201929055445
230  ,0.941036  ,0.20065401111219894,0.9252183437347412 ,0.3092792991988003
231  ,0.9328465 ,0.21547396633475827,0.9301310181617737 ,0.3094127619858652
232  ,0.93714595,0.20475463318794668,0.9254912734031677 ,0.31318733771229934
233  ,0.9372142 ,0.2098232937096687 ,0.9355894923210144 ,0.27213754039664456
234  ,0.93591756,0.20727535557833937,0.9224891066551208 ,0.34830579863592787
235  ,0.93605405,0.20273767649773516,0.9134825468063354 ,0.35694915612988726
236  ,0.94049   ,0.20156138084764277,0.9132096171379089 ,0.3590089976462214
237  ,0.9373507 ,0.20363842913626584,0.9077510833740234 ,0.37324285318497485
238  ,0.93714595,0.2000185676782943 ,0.9306768774986267 ,0.299429520850749
239  ,0.94083124,0.19746863933534725,0.9222161769866943 ,0.3444301573860593
240  ,0.9355081 ,0.20241223371761907,0.9173035025596619 ,0.3416581136463251
241  ,0.93619055,0.20501112887995696,0.9246724843978882 ,0.31790655054249617
242  ,0.93885213,0.20305594316671824,0.9257642030715942 ,0.3094736613479634
243  ,0.94028527,0.19331355529507377,0.9279475808143616 ,0.31543506281735073
244  ,0.9394663 ,0.20165953719436142,0.9167576432228088 ,0.33005766599849845
245  ,0.9358493 ,0.2032752614759434 ,0.936408281326294  ,0.2893355774925005
246  ,0.9389886 ,0.20720875921375   ,0.9063864350318909 ,0.388322904901213
247  ,0.936873  ,0.2047498881153822 ,0.9274017214775085 ,0.30960524615762536
248  ,0.94069475,0.19497851391424542,0.9355894923210144 ,0.28800061530144844
249  ,0.9374872 ,0.19926806848496453,0.9350436925888062 ,0.284467131916157
250  ,0.93980753,0.20230366398529462,0.9181222915649414 ,0.3386415325788431
251  ,0.93694127,0.21153177436277712,0.9235807657241821 ,0.3126534681002646
252  ,0.9389204 ,0.19793097356850806,0.9287663698196411 ,0.3134061499340175
253  ,0.9390569 ,0.19807480293681562,0.931768536567688  ,0.30340637259315456
254  ,0.9386474 ,0.19924472624052508,0.931768536567688  ,0.31329536864200536
255  ,0.9397393 ,0.19856218110556684,0.9145742654800415 ,0.341679067216716
256  ,0.93741894,0.2066111008382483 ,0.9216703176498413 ,0.3314350397208112
257  ,0.9387839 ,0.19940082417578694,0.932314395904541  ,0.29179202781494007
258  ,0.9397393 ,0.19740729249334008,0.9222161769866943 ,0.33014922268591074
259  ,0.9400805 ,0.20274337890761904,0.9320414662361145 ,0.2926267501389746
260  ,0.94055825,0.1924519633942559 ,0.9219432473182678 ,0.32643283018638997
261  ,0.9387839 ,0.19970423577416027,0.9219432473182678 ,0.346116415928545
262  ,0.9377602 ,0.196995222946507  ,0.9216703176498413 ,0.3278450261817749
263  ,0.939944  ,0.19531293293196927,0.9287663698196411 ,0.3119773480504361
264  ,0.94096774,0.1942944110786273 ,0.9230349063873291 ,0.326562336666355
265  ,0.9390569 ,0.19312373545949535,0.9347707629203796 ,0.2853804714977741
266  ,0.9385109 ,0.1942931473344648 ,0.9344978332519531 ,0.2895547475942358
267  ,0.9383744 ,0.19884062836188582,0.914301335811615  ,0.3831065278032624
268  ,0.94205964,0.19293695023069932,0.9342249035835266 ,0.29847095955537395
269  ,0.94267386,0.18609372895300727,0.9243995547294617 ,0.3231789520799333
270  ,0.941309  ,0.19875409571309144,0.9287663698196411 ,0.32032500103311246
271  ,0.9412407 ,0.1953987048822304 ,0.9279475808143616 ,0.3135304670927306
272  ,0.9389886 ,0.1906537151807308 ,0.9140284061431885 ,0.3638544262236383
273  ,0.94281036,0.19188050288417954,0.9304039478302002 ,0.3051948536057269
274  ,0.94253737,0.1873024322022873 ,0.9339519739151001 ,0.30120078349022367
275  ,0.9370095 ,0.20439216394976797,0.9312227368354797 ,0.28641970223019214
276  ,0.9424691 ,0.18827944259643392,0.9347707629203796 ,0.2753112181760859
277  ,0.94055825,0.19316140922850525,0.902838408946991  ,0.3854276205384575
278  ,0.9415819 ,0.19281048243126186,0.9301310181617737 ,0.3100588377727822
279  ,0.9430151 ,0.18645955788973678,0.9123908281326294 ,0.3543389049159387
280  ,0.9430151 ,0.1834582614669261 ,0.9284934401512146 ,0.30439223082305045
281  ,0.9424691 ,0.19137168609611102,0.9230349063873291 ,0.3351052110307081
282  ,0.94390225,0.18571094825374693,0.9293122291564941 ,0.3061648198936183
283  ,0.9393298 ,0.20119407875321632,0.9287663698196411 ,0.3306225908505344
284  ,0.94165015,0.1863669680821353 ,0.9334061145782471 ,0.27916249619821276
285  ,0.9417184 ,0.18919039947957478,0.932314395904541  ,0.30234736854853067
286  ,0.94403875,0.18227793272242224,0.9312227368354797 ,0.2948254514566936
287  ,0.9423326 ,0.19059134452837462,0.9342249035835266 ,0.28151791799797243
288  ,0.94096774,0.186341800557821  ,0.9194868803024292 ,0.34425496222150376
289  ,0.943834  ,0.18117541728235792,0.9222161769866943 ,0.3289949673362174
290  ,0.94281036,0.18643509030610572,0.9246724843978882 ,0.30787741046350076
291  ,0.9415819 ,0.19267300736787807,0.931768536567688  ,0.30498138841192796
292  ,0.94253737,0.18343324246406068,0.9320414662361145 ,0.2947142687849863
293  ,0.94321984,0.19091835268701635,0.9145742654800415 ,0.3300858261836408
294  ,0.9439705 ,0.18380799112828902,0.9347707629203796 ,0.2786479984373505
295  ,0.94629085,0.18284110320134675,0.9298580884933472 ,0.3016109913099541
296  ,0.9451307 ,0.18506226385322308,0.936954140663147  ,0.28839641054644855
297  ,0.9414454 ,0.1860752893472087 ,0.9216703176498413 ,0.34010306762035236
298  ,0.9431516 ,0.19258719855470885,0.9243995547294617 ,0.3210362495293263
299  ,0.9408995 ,0.1828227599375095 ,0.932860255241394  ,0.29543588697650025
300  ,0.9467686 ,0.1820581241235028 ,0.9355894923210144 ,0.28578697489859234
301  ,0.9447212 ,0.17991637916648087,0.9314956068992615 ,0.3046182322124727
302  ,0.9445165 ,0.1766673989234496 ,0.9350436925888062 ,0.29266685195771497
303  ,0.94403875,0.18350947019464528,0.9205785989761353 ,0.34876098109645093
304  ,0.9434246 ,0.18662909263973634,0.9219432473182678 ,0.33633334004202264
305  ,0.94267386,0.18701687654089963,0.9265829920768738 ,0.32984784004729906
306  ,0.9449942 ,0.17538570523229483,0.9276746511459351 ,0.32100895476653585
307  ,0.94478947,0.17810152211441796,0.9194868803024292 ,0.34271776708713264
308  ,0.94151366,0.18950653705350093,0.9314956068992615 ,0.3183961600292978
309  ,0.94615436,0.1723942667721791 ,0.9268559217453003 ,0.32235981686667065
310  ,0.9431516 ,0.1846121330090548 ,0.9347707629203796 ,0.28619863676907714
311  ,0.9449942 ,0.18002608570598266,0.9268559217453003 ,0.328013181702669
312  ,0.9463591 ,0.17705878100504707,0.9342249035835266 ,0.3090935072589129
313  ,0.9448577 ,0.1827257282618556 ,0.9325873255729675 ,0.2959914726070962
314  ,0.94629085,0.17995731739723536,0.9230349063873291 ,0.31475211525392843
315  ,0.94376576,0.18404549538035658,0.9203056693077087 ,0.33751883823017886
316  ,0.94431174,0.17865972748178918,0.9249454140663147 ,0.33167613693817993
317  ,0.94335634,0.18458073049537607,0.9298580884933472 ,0.32020163523057665
318  ,0.94438   ,0.17613990539234262,0.9265829920768738 ,0.3463007115868762
319  ,0.9448577 ,0.17653224403737128,0.9203056693077087 ,0.32731086445167074
320  ,0.94560844,0.17902827244370184,0.9336790442466736 ,0.3058247087954434
321  ,0.94492596,0.17371204639224724,0.9290392994880676 ,0.29744083209849864
322  ,0.94588137,0.1765737517318701 ,0.9304039478302002 ,0.30457022851211013
323  ,0.9445165 ,0.18099033324285504,0.9304039478302002 ,0.29509371467032286
324  ,0.94615436,0.175507720126875  ,0.9372270703315735 ,0.29047194904115003
325  ,0.9436975 ,0.18638211227676318,0.9260371327400208 ,0.3179236201479966
326  ,0.9419914 ,0.18459539969146582,0.9293122291564941 ,0.31490722672777927
327  ,0.9472463 ,0.17217892079493913,0.9290392994880676 ,0.30258389409452546
328  ,0.94478947,0.17714953450105347,0.9235807657241821 ,0.3360613454377287
329  ,0.94642735,0.17633189951306535,0.9246724843978882 ,0.3290366556446625
330  ,0.9451307 ,0.18033773456162125,0.9282205104827881 ,0.3142650081861488
331  ,0.9455402 ,0.17721066168389743,0.9282205104827881 ,0.3256579730578385
332  ,0.94629085,0.17190148233492805,0.9252183437347412 ,0.3379297788096307
333  ,0.9460861 ,0.17606522115633233,0.9312227368354797 ,0.3061295011483426
334  ,0.94813347,0.17047224742499162,0.9298580884933472 ,0.30949343765138215
335  ,0.9467686 ,0.16979431941986312,0.9295851588249207 ,0.3035003623262243
336  ,0.94772404,0.16648807331725435,0.9170305728912354 ,0.360619120852916
337  ,0.94308335,0.18203321425209254,0.9361353516578674 ,0.3037808284846716
338  ,0.94772404,0.16815670575654962,0.938591718673706  ,0.28626651020810073
339  ,0.94895244,0.16433351047655864,0.9192139506340027 ,0.34289817934994093
340  ,0.9434928 ,0.1785844207737443 ,0.9263100624084473 ,0.30750751033360263
341  ,0.9436975 ,0.1745153711818269 ,0.9298580884933472 ,0.3042733279508274
342  ,0.94642735,0.171018836223159  ,0.9325873255729675 ,0.31726717433229285
343  ,0.9472463 ,0.17417705279726595,0.9301310181617737 ,0.3036282684442518
344  ,0.94813347,0.16611517487223593,0.9238536953926086 ,0.335124619663022
345  ,0.94376576,0.1819914826572995 ,0.9219432473182678 ,0.3244781707246751
346  ,0.9459496 ,0.16831236666565844,0.9295851588249207 ,0.3094156928783421
347  ,0.94840646,0.1667422047513488 ,0.9325873255729675 ,0.31753577660529275
348  ,0.94745106,0.17250628631297846,0.9347707629203796 ,0.3091267523026362
349  ,0.94656384,0.17218254834143024,0.9284934401512146 ,0.31669073070370996
350  ,0.94417524,0.1768472555333019 ,0.9233078360557556 ,0.32670696239967273
351  ,0.94629085,0.17326921921754496,0.9249454140663147 ,0.3173250219251912
352  ,0.943834  ,0.1759572610973962 ,0.9342249035835266 ,0.29002717602591327
353  ,0.94881594,0.1712239737426235 ,0.932314395904541  ,0.2848964617892644
354  ,0.94779223,0.16952756759510718,0.9377729296684265 ,0.3011996005560113
355  ,0.94840646,0.16385425550656327,0.9312227368354797 ,0.33489227633288854
356  ,0.94772404,0.169361876633349  ,0.9325873255729675 ,0.2993226024651632
357  ,0.9468368 ,0.17007351965820602,0.932314395904541  ,0.2968851528394821
358  ,0.94745106,0.16785147519093085,0.9265829920768738 ,0.33226074041660436
359  ,0.9471098 ,0.16935365107135464,0.9304039478302002 ,0.3257193915448335
360  ,0.947997  ,0.16974567932874474,0.932314395904541  ,0.29709473275071147
361  ,0.9472463 ,0.1706358164229556 ,0.9383187890052795 ,0.2885584673116301
362  ,0.9470416 ,0.16777805144615948,0.9230349063873291 ,0.3414108586623679
363  ,0.9490207 ,0.16236699640950206,0.9241266250610352 ,0.32213195683393936
364  ,0.9493619 ,0.16245668426858748,0.9342249035835266 ,0.30387266936781104
365  ,0.9483382 ,0.17423553366079547,0.9320414662361145 ,0.29759830905848456
366  ,0.9494984 ,0.16183912027864938,0.936408281326294  ,0.29814683833041566
367  ,0.9483382 ,0.17072586801660952,0.9306768774986267 ,0.3205472302488885
368  ,0.94731456,0.16895342834681804,0.927128791809082  ,0.32332838471474606
369  ,0.94983965,0.16578979233845115,0.9268559217453003 ,0.32643389500124487
